id,latitude,longitude,localtime,timestamps,conds,winddird,windspd,temperatur,fog,rain,snow,thunder,tornado
3299,40.67,-73.94,2014/06/18 20:51,1403139060,Clear,0,7.4,28.9,0,0,0,0,0
3300,40.67,-73.94,2014/06/18 21:51,1403142660,Clear,20,5.6,27.8,0,0,0,0,0
3301,40.67,-73.94,2014/06/18 22:51,1403146260,Clear,340,5.6,27.2,0,0,0,0,0
3302,40.67,-73.94,2014/06/18 23:51,1403149860,Clear,30,5.6,26.7,0,0,0,0,0
3303,40.67,-73.94,2014/06/19 00:51,1403153460,Clear,0,0,24.4,0,0,0,0,0
3304,40.67,-73.94,2014/06/19 01:51,1403157060,Clear,30,5.6,25,0,0,0,0,0
3305,40.67,-73.94,2014/06/19 02:51,1403160660,Scattered Clouds,70,7.4,23.9,0,0,0,0,0
3306,40.67,-73.94,2014/06/19 03:51,1403164260,Mostly Cloudy,0,0,24.4,0,0,0,0,0
3307,40.67,-73.94,2014/06/19 04:51,1403167860,Mostly Cloudy,0,0,23.9,0,0,0,0,0
3308,40.67,-73.94,2014/06/19 05:51,1403171460,Clear,90,13,23,0,0,0,0,0
3309,40.67,-73.94,2014/06/19 06:51,1403175060,Mostly Cloudy,60,14.8,22.8,0,0,0,0,0
3310,40.67,-73.94,2014/06/19 07:51,1403178660,Overcast,0,11.1,21.1,0,0,0,0,0
3311,40.67,-73.94,2014/06/19 08:51,1403182260,Overcast,80,11.1,20.6,0,0,0,0,0
3312,40.67,-73.94,2014/06/19 09:51,1403185860,Overcast,30,9.3,21.1,0,0,0,0,0
3313,40.67,-73.94,2014/06/19 10:51,1403189460,Scattered Clouds,0,0,21.7,0,0,0,0,0
3314,40.67,-73.94,2014/06/19 11:51,1403193060,Mostly Cloudy,0,0,22.8,0,0,0,0,0
3315,40.67,-73.94,2014/06/19 12:51,1403196660,Light Rain,70,9.3,22.8,0,1,0,0,0
3316,40.67,-73.94,2014/06/19 13:51,1403200260,Mostly Cloudy,340,5.6,22.8,0,0,0,0,0
3317,40.67,-73.94,2014/06/19 14:51,1403203860,Overcast,0,5.6,21.7,0,0,0,0,0
3318,40.67,-73.94,2014/06/19 15:51,1403207460,Clear,240,9.3,22.8,0,0,0,0,0
3319,40.67,-73.94,2014/06/19 16:51,1403211060,Clear,0,0,23.9,0,0,0,0,0
3320,40.67,-73.94,2014/06/19 17:51,1403214660,Clear,0,-9999,24.4,0,0,0,0,0
3321,40.67,-73.94,2014/06/19 18:51,1403218260,Clear,0,0,24.4,0,0,0,0,0
3322,40.67,-73.94,2014/06/19 19:51,1403221860,Clear,240,11.1,24.4,0,0,0,0,0
3323,40.67,-73.94,2014/06/19 20:51,1403225460,Light Rain,0,0,22.8,0,1,0,0,0
3324,40.67,-73.94,2014/06/19 21:51,1403229060,Partly Cloudy,260,11.1,21.1,0,0,0,0,0
3325,40.67,-73.94,2014/06/19 22:51,1403232660,Clear,0,5.6,21.1,0,0,0,0,0
3326,40.67,-73.94,2014/06/19 23:51,1403236260,Scattered Clouds,290,7.4,20,0,0,0,0,0
3327,40.67,-73.94,2014/06/20 00:51,1403239860,Clear,340,7.4,20.6,0,0,0,0,0
3328,40.67,-73.94,2014/06/20 01:51,1403243460,Clear,0,5.6,20.6,0,0,0,0,0
3329,40.67,-73.94,2014/06/20 02:51,1403247060,Clear,0,5.6,19.4,0,0,0,0,0
3330,40.67,-73.94,2014/06/20 03:51,1403250660,Mostly Cloudy,0,5.6,18.3,0,0,0,0,0
3331,40.67,-73.94,2014/06/20 04:51,1403254260,Clear,50,7.4,18.9,0,0,0,0,0
3332,40.67,-73.94,2014/06/20 05:51,1403257860,Clear,40,13,18.9,0,0,0,0,0
3333,40.67,-73.94,2014/06/20 06:51,1403261460,Clear,0,0,17.8,0,0,0,0,0
3334,40.67,-73.94,2014/06/20 07:51,1403265060,Clear,0,0,18.9,0,0,0,0,0
3335,40.67,-73.94,2014/06/20 08:51,1403268660,Clear,0,9.3,20,0,0,0,0,0
3336,40.67,-73.94,2014/06/20 09:51,1403272260,Clear,0,7.4,21.1,0,0,0,0,0
3337,40.67,-73.94,2014/06/20 10:51,1403275860,Clear,0,5.6,22.8,0,0,0,0,0
3338,40.67,-73.94,2014/06/20 11:51,1403279460,Clear,30,5.6,24.4,0,0,0,0,0
3339,40.67,-73.94,2014/06/20 12:51,1403283060,Clear,0,9.3,25,0,0,0,0,0
3340,40.67,-73.94,2014/06/20 13:51,1403286660,Clear,0,7.4,26.1,0,0,0,0,0
3341,40.67,-73.94,2014/06/20 14:51,1403290260,Clear,0,-9999,26.1,0,0,0,0,0
3342,40.67,-73.94,2014/06/20 15:51,1403293860,Clear,0,7.4,25.6,0,0,0,0,0
3343,40.67,-73.94,2014/06/20 16:51,1403297460,Clear,310,13,25.6,0,0,0,0,0
3344,40.67,-73.94,2014/06/20 17:51,1403301060,Clear,0,7.4,25.6,0,0,0,0,0
3345,40.67,-73.94,2014/06/20 18:51,1403304660,Clear,0,9.3,25,0,0,0,0,0
3346,40.67,-73.94,2014/06/20 19:51,1403308260,Clear,0,5.6,24.4,0,0,0,0,0
3347,40.67,-73.94,2014/06/20 20:51,1403311860,Clear,0,-9999,24.4,0,0,0,0,0
3348,40.67,-73.94,2014/06/20 21:51,1403315460,Clear,0,0,23.3,0,0,0,0,0
3349,40.67,-73.94,2014/06/20 22:51,1403319060,Clear,0,9.3,22.8,0,0,0,0,0
3350,40.67,-73.94,2014/06/20 23:51,1403322660,Clear,70,9.3,22,0,0,0,0,0
3351,40.67,-73.94,2014/06/21 00:51,1403326260,Clear,30,13,21.1,0,0,0,0,0
3352,40.67,-73.94,2014/06/21 01:51,1403329860,Clear,30,9.3,20.6,0,0,0,0,0
3353,40.67,-73.94,2014/06/21 02:51,1403333460,Clear,70,16.7,18.9,0,0,0,0,0
3354,40.67,-73.94,2014/06/21 03:51,1403337060,Clear,70,16.7,18.3,0,0,0,0,0
3355,40.67,-73.94,2014/06/21 04:51,1403340660,Clear,70,13,17.8,0,0,0,0,0
3356,40.67,-73.94,2014/06/21 05:51,1403344260,Clear,0,7.4,16.7,0,0,0,0,0
3357,40.67,-73.94,2014/06/21 06:51,1403347860,Clear,0,9.3,17.2,0,0,0,0,0
3358,40.67,-73.94,2014/06/21 07:51,1403351460,Clear,60,13,17.8,0,0,0,0,0
3359,40.67,-73.94,2014/06/21 08:51,1403355060,Clear,60,14.8,19.4,0,0,0,0,0
3360,40.67,-73.94,2014/06/21 09:51,1403358660,Clear,60,11.1,20.6,0,0,0,0,0
3361,40.67,-73.94,2014/06/21 10:51,1403362260,Clear,0,7.4,21.7,0,0,0,0,0
3362,40.67,-73.94,2014/06/21 11:51,1403365860,Clear,0,7.4,23.3,0,0,0,0,0
3363,40.67,-73.94,2014/06/21 12:51,1403369460,Clear,0,0,24.4,0,0,0,0,0
3364,40.67,-73.94,2014/06/21 13:51,1403373060,Clear,0,5.6,25.6,0,0,0,0,0
3365,40.67,-73.94,2014/06/21 14:51,1403376660,Scattered Clouds,0,5.6,24.4,0,0,0,0,0
3366,40.67,-73.94,2014/06/21 15:51,1403380260,Clear,190,9.3,23.3,0,0,0,0,0
3367,40.67,-73.94,2014/06/21 16:51,1403383860,Clear,0,5.6,22.8,0,0,0,0,0
3368,40.67,-73.94,2014/06/21 17:51,1403387460,Clear,0,9.3,22.8,0,0,0,0,0
3369,40.67,-73.94,2014/06/21 18:51,1403391060,Clear,0,7.4,21.7,0,0,0,0,0
3370,40.67,-73.94,2014/06/21 19:51,1403394660,Clear,0,0,21.1,0,0,0,0,0
3371,40.67,-73.94,2014/06/21 20:51,1403398260,Clear,180,7.4,20,0,0,0,0,0
3372,40.67,-73.94,2014/06/21 21:51,1403401860,Scattered Clouds,0,5.6,20,0,0,0,0,0
3373,40.67,-73.94,2014/06/21 22:51,1403405460,Clear,180,5.6,18.9,0,0,0,0,0
3374,40.67,-73.94,2014/06/21 23:51,1403409060,Clear,0,0,18.9,0,0,0,0,0
3375,40.67,-73.94,2014/06/22 00:51,1403412660,Clear,0,0,18.9,0,0,0,0,0
3376,40.67,-73.94,2014/06/22 01:51,1403416260,Partly Cloudy,0,0,18.9,0,0,0,0,0
3377,40.67,-73.94,2014/06/22 02:51,1403419860,Scattered Clouds,0,0,18.9,0,0,0,0,0
3378,40.67,-73.94,2014/06/22 03:51,1403423460,Partly Cloudy,0,0,18.3,0,0,0,0,0
3379,40.67,-73.94,2014/06/22 04:51,1403427060,Clear,0,0,17.8,0,0,0,0,0
3380,40.67,-73.94,2014/06/22 05:51,1403430660,Overcast,0,0,18.3,0,0,0,0,0
3381,40.67,-73.94,2014/06/22 06:51,1403434260,Overcast,60,9.3,19.4,0,0,0,0,0
3382,40.67,-73.94,2014/06/22 07:51,1403437860,Overcast,80,5.6,19.4,0,0,0,0,0
3383,40.67,-73.94,2014/06/22 08:51,1403441460,Mostly Cloudy,0,5.6,20.6,0,0,0,0,0
3384,40.67,-73.94,2014/06/22 09:51,1403445060,Mostly Cloudy,0,0,21.7,0,0,0,0,0
3385,40.67,-73.94,2014/06/22 10:51,1403448660,Mostly Cloudy,0,0,22.2,0,0,0,0,0
3386,40.67,-73.94,2014/06/22 11:51,1403452260,Scattered Clouds,0,5.6,24.4,0,0,0,0,0
3387,40.67,-73.94,2014/06/22 12:51,1403455860,Mostly Cloudy,0,0,23.9,0,0,0,0,0
3388,40.67,-73.94,2014/06/22 13:51,1403459460,Mostly Cloudy,0,0,23,0,0,0,0,0
3389,40.67,-73.94,2014/06/22 14:51,1403463060,Scattered Clouds,0,0,25.6,0,0,0,0,0
3390,40.67,-73.94,2014/06/22 15:51,1403466660,Mostly Cloudy,0,0,23.9,0,0,0,0,0
3391,40.67,-73.94,2014/06/22 16:51,1403470260,Clear,0,9.3,23.3,0,0,0,0,0
3392,40.67,-73.94,2014/06/22 17:51,1403473860,Clear,0,5.6,23.3,0,0,0,0,0
3393,40.67,-73.94,2014/06/22 18:51,1403477460,Clear,0,0,22.8,0,0,0,0,0
3394,40.67,-73.94,2014/06/22 19:51,1403481060,Clear,0,9.3,21.7,0,0,0,0,0
3395,40.67,-73.94,2014/06/22 20:51,1403484660,Partly Cloudy,0,7.4,20.6,0,0,0,0,0
3396,40.67,-73.94,2014/06/22 21:51,1403488260,Clear,0,0,20,0,0,0,0,0
3397,40.67,-73.94,2014/06/22 22:51,1403491860,Clear,0,0,20.6,0,0,0,0,0
3398,40.67,-73.94,2014/06/22 23:51,1403495460,Clear,0,5.6,20.6,0,0,0,0,0
3399,40.67,-73.94,2014/06/23 00:51,1403499060,Clear,250,14.8,20,0,0,0,0,0
3400,40.67,-73.94,2014/06/23 01:51,1403502660,Clear,0,0,20,0,0,0,0,0
3401,40.67,-73.94,2014/06/23 02:51,1403506260,Clear,0,0,18.9,0,0,0,0,0
3402,40.67,-73.94,2014/06/23 03:51,1403509860,Clear,0,5.6,19.4,0,0,0,0,0
3403,40.67,-73.94,2014/06/23 04:51,1403513460,Clear,0,0,18.9,0,0,0,0,0
3404,40.67,-73.94,2014/06/23 05:51,1403517060,Clear,0,0,18.3,0,0,0,0,0
3405,40.67,-73.94,2014/06/23 06:51,1403520660,Clear,250,5.6,20,0,0,0,0,0
3406,40.67,-73.94,2014/06/23 07:51,1403524260,Clear,0,5.6,21.1,0,0,0,0,0
3407,40.67,-73.94,2014/06/23 08:51,1403527860,Clear,0,0,22.2,0,0,0,0,0
3408,40.67,-73.94,2014/06/23 09:51,1403531460,Clear,0,5.6,23.9,0,0,0,0,0
3409,40.67,-73.94,2014/06/23 10:51,1403535060,Clear,0,0,25,0,0,0,0,0
3410,40.67,-73.94,2014/06/23 11:51,1403538660,Mostly Cloudy,0,7.4,25,0,0,0,0,0
3411,40.67,-73.94,2014/06/23 12:51,1403542260,Partly Cloudy,0,0,25.6,0,0,0,0,0
3412,40.67,-73.94,2014/06/23 13:51,1403545860,Partly Cloudy,260,7.4,25,0,0,0,0,0
3413,40.67,-73.94,2014/06/23 14:51,1403549460,Mostly Cloudy,180,13,25.6,0,0,0,0,0
3414,40.67,-73.94,2014/06/23 15:51,1403553060,Clear,0,-9999,25,0,0,0,0,0
3415,40.67,-73.94,2014/06/23 16:51,1403556660,Clear,0,-9999,24.4,0,0,0,0,0
3416,40.67,-73.94,2014/06/23 17:51,1403560260,Clear,0,7.4,23.9,0,0,0,0,0
3417,40.67,-73.94,2014/06/23 18:51,1403563860,Partly Cloudy,0,-9999,23.3,0,0,0,0,0
3418,40.67,-73.94,2014/06/23 19:51,1403567460,Clear,190,7.4,22.8,0,0,0,0,0
3419,40.67,-73.94,2014/06/23 20:51,1403571060,Clear,170,9.3,22.2,0,0,0,0,0
3420,40.67,-73.94,2014/06/23 21:51,1403574660,Clear,0,0,21.7,0,0,0,0,0
3421,40.67,-73.94,2014/06/23 22:51,1403578260,Clear,0,9.3,21.7,0,0,0,0,0
3422,40.67,-73.94,2014/06/23 23:51,1403581860,Clear,0,0,21.1,0,0,0,0,0
3423,40.67,-73.94,2014/06/24 00:51,1403585460,Clear,0,5.6,21.1,0,0,0,0,0
3424,40.67,-73.94,2014/06/24 01:51,1403589060,Clear,0,7.4,21,0,0,0,0,0
3425,40.67,-73.94,2014/06/24 02:51,1403592660,Clear,0,7.4,20.6,0,0,0,0,0
3426,40.67,-73.94,2014/06/24 03:51,1403596260,Clear,0,-9999,20.6,0,0,0,0,0
3427,40.67,-73.94,2014/06/24 04:51,1403599860,Clear,230,7.4,20.6,0,0,0,0,0
3428,40.67,-73.94,2014/06/24 05:51,1403603460,Clear,0,9.3,20.6,0,0,0,0,0
3429,40.67,-73.94,2014/06/24 06:51,1403607060,Clear,0,7.4,20.6,0,0,0,0,0
3430,40.67,-73.94,2014/06/24 07:51,1403610660,Clear,0,7.4,21.1,0,0,0,0,0
3431,40.67,-73.94,2014/06/24 08:51,1403614260,Overcast,0,5.6,22.2,0,0,0,0,0
3432,40.67,-73.94,2014/06/24 09:51,1403617860,Overcast,270,11.1,22.8,0,0,0,0,0
3433,40.67,-73.94,2014/06/24 10:51,1403621460,Scattered Clouds,0,7.4,24.4,0,0,0,0,0
3434,40.67,-73.94,2014/06/24 11:51,1403625060,Scattered Clouds,0,5.6,27.2,0,0,0,0,0
3435,40.67,-73.94,2014/06/24 12:51,1403628660,Clear,170,11.1,26.1,0,0,0,0,0
3436,40.67,-73.94,2014/06/24 13:51,1403632260,Overcast,0,0,25,0,0,0,0,0
3437,40.67,-73.94,2014/06/24 14:51,1403635860,Clear,0,0,25.6,0,0,0,0,0
3438,40.67,-73.94,2014/06/24 15:51,1403639460,Clear,170,14.8,26.1,0,0,0,0,0
3439,40.67,-73.94,2014/06/24 16:51,1403643060,Clear,0,-9999,25,0,0,0,0,0
3440,40.67,-73.94,2014/06/24 17:51,1403646660,Clear,0,7.4,24.4,0,0,0,0,0
3441,40.67,-73.94,2014/06/24 18:51,1403650260,Clear,180,14.8,23.9,0,0,0,0,0
3442,40.67,-73.94,2014/06/24 19:51,1403653860,Clear,0,-9999,22.8,0,0,0,0,0
3443,40.67,-73.94,2014/06/24 20:51,1403657460,Clear,170,13,22.8,0,0,0,0,0
3444,40.67,-73.94,2014/06/24 21:51,1403661060,Clear,0,-9999,22.2,0,0,0,0,0
3445,40.67,-73.94,2014/06/24 22:51,1403664660,Clear,0,7.4,22,0,0,0,0,0
3446,40.67,-73.94,2014/06/24 23:51,1403668260,Clear,200,11.1,22.2,0,0,0,0,0
3447,40.67,-73.94,2014/06/25 00:51,1403671860,Clear,0,5.6,21.7,0,0,0,0,0
3448,40.67,-73.94,2014/06/25 01:51,1403675460,Clear,0,5.6,21.7,0,0,0,0,0
3449,40.67,-73.94,2014/06/25 02:51,1403679060,Overcast,0,0,21.7,0,0,0,0,0
3450,40.67,-73.94,2014/06/25 03:51,1403682660,Overcast,0,7.4,21.7,0,0,0,0,0
3451,40.67,-73.94,2014/06/25 04:51,1403686260,Mostly Cloudy,0,11.1,21.7,0,0,0,0,0
3452,40.67,-73.94,2014/06/25 05:51,1403689860,Overcast,250,13,21.7,0,0,0,0,0
3453,40.67,-73.94,2014/06/25 06:51,1403693460,Overcast,0,7.4,21.7,0,0,0,0,0
3454,40.67,-73.94,2014/06/25 07:51,1403697060,Overcast,240,7.4,22.2,0,0,0,0,0
3455,40.67,-73.94,2014/06/25 08:51,1403700660,Overcast,240,7.4,23.3,0,0,0,0,0
3456,40.67,-73.94,2014/06/25 09:51,1403704260,Overcast,0,0,23.9,0,0,0,0,0
3457,40.67,-73.94,2014/06/25 10:51,1403707860,Mostly Cloudy,0,5.6,25,0,0,0,0,0
3458,40.67,-73.94,2014/06/25 11:51,1403711460,Mostly Cloudy,0,7.4,26.1,0,0,0,0,0
3459,40.67,-73.94,2014/06/25 12:51,1403715060,Scattered Clouds,0,5.6,27.2,0,0,0,0,0
3460,40.67,-73.94,2014/06/25 13:51,1403718660,Scattered Clouds,180,13,28,0,0,0,0,0
3461,40.67,-73.94,2014/06/25 14:51,1403722260,Clear,0,-9999,28.9,0,0,0,0,0
3462,40.67,-73.94,2014/06/25 15:51,1403725860,Clear,170,13,28.3,0,0,0,0,0
3463,40.67,-73.94,2014/06/25 16:51,1403729460,Partly Cloudy,180,13,27.2,0,0,0,0,0
3464,40.67,-73.94,2014/06/25 17:51,1403733060,Clear,190,14.8,26.7,0,0,0,0,0
3465,40.67,-73.94,2014/06/25 18:51,1403736660,Scattered Clouds,190,14.8,26.1,0,0,0,0,0
3466,40.67,-73.94,2014/06/25 19:51,1403740260,Light Rain,0,9.3,24.4,0,1,0,0,0
3467,40.67,-73.94,2014/06/25 20:51,1403743860,Overcast,0,9.3,23.9,0,0,0,0,0
3468,40.67,-73.94,2014/06/25 21:51,1403747460,Clear,0,0,23.9,0,0,0,0,0
3469,40.67,-73.94,2014/06/25 22:51,1403751060,Clear,0,5.6,23.9,0,0,0,0,0
3470,40.67,-73.94,2014/06/25 23:51,1403754660,Mostly Cloudy,0,7.4,24.4,0,0,0,0,0
3471,40.67,-73.94,2014/06/26 00:04,1403755440,Heavy Rain,0,7.4,22.8,0,1,0,0,0
3472,40.67,-73.94,2014/06/26 01:51,1403761860,Partly Cloudy,260,9.3,21.7,0,0,0,0,0
3473,40.67,-73.94,2014/06/26 02:51,1403765460,Light Rain,290,9.3,22.2,0,1,0,0,0
3474,40.67,-73.94,2014/06/26 03:51,1403769060,Clear,290,7.4,21.7,0,0,0,0,0
3475,40.67,-73.94,2014/06/26 04:51,1403772660,Clear,0,7.4,21.7,0,0,0,0,0
3476,40.67,-73.94,2014/06/26 05:51,1403776260,Mostly Cloudy,0,0,21.7,0,0,0,0,0
3477,40.67,-73.94,2014/06/26 06:51,1403779860,Clear,0,-9999,21.7,0,0,0,0,0
3478,40.67,-73.94,2014/06/26 07:51,1403783460,Overcast,280,7.4,22.8,0,0,0,0,0
3479,40.67,-73.94,2014/06/26 08:51,1403787060,Overcast,0,7.4,23.9,0,0,0,0,0
3480,40.67,-73.94,2014/06/26 09:51,1403790660,Scattered Clouds,0,9.3,25,0,0,0,0,0
3481,40.67,-73.94,2014/06/26 10:51,1403794260,Mostly Cloudy,0,9.3,25.6,0,0,0,0,0
3482,40.67,-73.94,2014/06/26 11:51,1403797860,Mostly Cloudy,0,5.6,26.7,0,0,0,0,0
3483,40.67,-73.94,2014/06/26 12:51,1403801460,Scattered Clouds,0,5.6,28.3,0,0,0,0,0
3484,40.67,-73.94,2014/06/26 13:51,1403805060,Mostly Cloudy,0,0,27.2,0,0,0,0,0
3485,40.67,-73.94,2014/06/26 14:51,1403808660,Mostly Cloudy,0,0,27.8,0,0,0,0,0
3486,40.67,-73.94,2014/06/26 15:51,1403812260,Mostly Cloudy,350,11.1,27.8,0,0,0,0,0
3487,40.67,-73.94,2014/06/26 16:51,1403815860,Mostly Cloudy,0,7.4,28.3,0,0,0,0,0
3488,40.67,-73.94,2014/06/26 17:51,1403819460,Mostly Cloudy,20,7.4,27.8,0,0,0,0,0
3489,40.67,-73.94,2014/06/26 18:51,1403823060,Scattered Clouds,0,7.4,27.8,0,0,0,0,0
3490,40.67,-73.94,2014/06/26 19:51,1403826660,Partly Cloudy,20,9.3,27.8,0,0,0,0,0
3491,40.67,-73.94,2014/06/26 20:51,1403830260,Partly Cloudy,0,11.1,27.2,0,0,0,0,0
3492,40.67,-73.94,2014/06/26 21:51,1403833860,Scattered Clouds,0,7.4,26.7,0,0,0,0,0
3493,40.67,-73.94,2014/06/26 22:51,1403837460,Mostly Cloudy,0,9.3,25.6,0,0,0,0,0
3494,40.67,-73.94,2014/06/26 23:51,1403841060,Mostly Cloudy,60,18.5,22.8,0,0,0,0,0
3495,40.67,-73.94,2014/06/27 00:51,1403844660,Partly Cloudy,0,-9999,21.7,0,0,0,0,0
3496,40.67,-73.94,2014/06/27 01:51,1403848260,Overcast,0,7.4,21.7,0,0,0,0,0
3497,40.67,-73.94,2014/06/27 02:51,1403851860,Overcast,130,7.4,21.7,0,0,0,0,0
3498,40.67,-73.94,2014/06/27 03:51,1403855460,Overcast,60,7.4,21.7,0,0,0,0,0
3499,40.67,-73.94,2014/06/27 04:51,1403859060,Overcast,0,7.4,21.1,0,0,0,0,0
3500,40.67,-73.94,2014/06/27 05:51,1403862660,Overcast,0,7.4,21.1,0,0,0,0,0
3501,40.67,-73.94,2014/06/27 06:51,1403866260,Overcast,0,5.6,21.1,0,0,0,0,0
3502,40.67,-73.94,2014/06/27 07:51,1403869860,Overcast,90,7.4,21.1,0,0,0,0,0
3503,40.67,-73.94,2014/06/27 08:51,1403873460,Scattered Clouds,0,7.4,22.2,0,0,0,0,0
3504,40.67,-73.94,2014/06/27 09:51,1403877060,Scattered Clouds,0,7.4,23.3,0,0,0,0,0
3505,40.67,-73.94,2014/06/27 10:51,1403880660,Partly Cloudy,0,9.3,23.9,0,0,0,0,0
3506,40.67,-73.94,2014/06/27 11:51,1403884260,Partly Cloudy,0,0,25,0,0,0,0,0
3507,40.67,-73.94,2014/06/27 12:51,1403887860,Partly Cloudy,0,0,26.7,0,0,0,0,0
3508,40.67,-73.94,2014/06/27 13:51,1403891460,Scattered Clouds,0,0,28.3,0,0,0,0,0
3509,40.67,-73.94,2014/06/27 14:51,1403895060,Mostly Cloudy,0,5.6,26.7,0,0,0,0,0
3510,40.67,-73.94,2014/06/27 15:51,1403898660,Mostly Cloudy,0,-9999,25.6,0,0,0,0,0
3511,40.67,-73.94,2014/06/27 16:51,1403902260,Scattered Clouds,0,-9999,26.1,0,0,0,0,0
3512,40.67,-73.94,2014/06/27 17:51,1403905860,Clear,0,-9999,25.6,0,0,0,0,0
3513,40.67,-73.94,2014/06/27 18:51,1403909460,Scattered Clouds,0,5.6,24.4,0,0,0,0,0
3514,40.67,-73.94,2014/06/27 19:51,1403913060,Clear,0,7.4,22.8,0,0,0,0,0
3515,40.67,-73.94,2014/06/27 20:51,1403916660,Clear,0,0,21.7,0,0,0,0,0
3516,40.67,-73.94,2014/06/27 21:51,1403920260,Clear,0,9.3,21.1,0,0,0,0,0
3517,40.67,-73.94,2014/06/27 22:51,1403923860,Clear,0,0,20.6,0,0,0,0,0
3518,40.67,-73.94,2014/06/27 23:51,1403927460,Clear,0,0,20.6,0,0,0,0,0
3519,40.67,-73.94,2014/06/28 00:51,1403931060,Clear,0,0,20,0,0,0,0,0
3520,40.67,-73.94,2014/06/28 01:51,1403934660,Clear,260,7.4,20.6,0,0,0,0,0
3521,40.67,-73.94,2014/06/28 02:51,1403938260,Clear,260,7.4,20,0,0,0,0,0
3522,40.67,-73.94,2014/06/28 03:51,1403941860,Clear,0,0,19.4,0,0,0,0,0
3523,40.67,-73.94,2014/06/28 04:51,1403945460,Clear,0,0,19.4,0,0,0,0,0
3524,40.67,-73.94,2014/06/28 05:51,1403949060,Clear,0,0,19.4,0,0,0,0,0
3525,40.67,-73.94,2014/06/28 06:51,1403952660,Clear,280,9.3,20.6,0,0,0,0,0
3526,40.67,-73.94,2014/06/28 07:51,1403956260,Clear,0,0,21.7,0,0,0,0,0
3527,40.67,-73.94,2014/06/28 08:51,1403959860,Clear,290,13,22.8,0,0,0,0,0
3528,40.67,-73.94,2014/06/28 09:51,1403963460,Clear,0,0,24.4,0,0,0,0,0
3529,40.67,-73.94,2014/06/28 10:51,1403967060,Clear,0,5.6,26.1,0,0,0,0,0
3530,40.67,-73.94,2014/06/28 11:51,1403970660,Clear,0,0,28.3,0,0,0,0,0
3531,40.67,-73.94,2014/06/28 12:51,1403974260,Clear,0,9.3,30,0,0,0,0,0
3532,40.67,-73.94,2014/06/28 13:51,1403977860,Partly Cloudy,0,5.6,30,0,0,0,0,0
3533,40.67,-73.94,2014/06/28 14:51,1403981460,Clear,0,0,30,0,0,0,0,0
3534,40.67,-73.94,2014/06/28 15:51,1403985060,Clear,0,7.4,29.4,0,0,0,0,0
3535,40.67,-73.94,2014/06/28 16:51,1403988660,Partly Cloudy,0,9.3,27.2,0,0,0,0,0
3536,40.67,-73.94,2014/06/28 17:51,1403992260,Clear,150,13,25.6,0,0,0,0,0
3537,40.67,-73.94,2014/06/28 18:51,1403995860,Clear,0,7.4,24.4,0,0,0,0,0
3538,40.67,-73.94,2014/06/28 19:51,1403999460,Clear,0,7.4,23.3,0,0,0,0,0
3539,40.67,-73.94,2014/06/28 20:51,1404003060,Clear,0,0,22.2,0,0,0,0,0
3540,40.67,-73.94,2014/06/28 21:51,1404006660,Clear,0,0,21.7,0,0,0,0,0
3541,40.67,-73.94,2014/06/28 22:51,1404010260,Clear,0,0,21.7,0,0,0,0,0
3542,40.67,-73.94,2014/06/28 23:51,1404013860,Clear,0,-9999,21.7,0,0,0,0,0
3543,40.67,-73.94,2014/06/29 00:51,1404017460,Clear,190,5.6,21.7,0,0,0,0,0
3544,40.67,-73.94,2014/06/29 01:51,1404021060,Clear,170,5.6,21.1,0,0,0,0,0
3545,40.67,-73.94,2014/06/29 02:51,1404024660,Clear,0,0,21.1,0,0,0,0,0
3546,40.67,-73.94,2014/06/29 03:51,1404028260,Clear,240,7.4,21.1,0,0,0,0,0
3547,40.67,-73.94,2014/06/29 04:51,1404031860,Clear,0,0,20.6,0,0,0,0,0
3548,40.67,-73.94,2014/06/29 05:51,1404035460,Clear,300,5.6,20,0,0,0,0,0
3549,40.67,-73.94,2014/06/29 06:51,1404039060,Clear,0,0,21.1,0,0,0,0,0
3550,40.67,-73.94,2014/06/29 07:51,1404042660,Clear,0,0,22.8,0,0,0,0,0
3551,40.67,-73.94,2014/06/29 08:51,1404046260,Clear,0,0,23.9,0,0,0,0,0
3552,40.67,-73.94,2014/06/29 09:51,1404049860,Clear,0,0,25,0,0,0,0,0
3553,40.67,-73.94,2014/06/29 10:51,1404053460,Clear,250,7.4,26.7,0,0,0,0,0
3554,40.67,-73.94,2014/06/29 11:51,1404057060,Clear,0,5.6,27.2,0,0,0,0,0
3555,40.67,-73.94,2014/06/29 12:51,1404060660,Clear,170,9.3,27.8,0,0,0,0,0
3556,40.67,-73.94,2014/06/29 13:51,1404064260,Partly Cloudy,0,5.6,27.2,0,0,0,0,0
3557,40.67,-73.94,2014/06/29 14:51,1404067860,Clear,0,9.3,26.7,0,0,0,0,0
3558,40.67,-73.94,2014/06/29 15:51,1404071460,Clear,0,-9999,26.7,0,0,0,0,0
3559,40.67,-73.94,2014/06/29 16:51,1404075060,Clear,0,9.3,25.6,0,0,0,0,0
3560,40.67,-73.94,2014/06/29 17:51,1404078660,Clear,0,7.4,25,0,0,0,0,0
3561,40.67,-73.94,2014/06/29 18:51,1404082260,Partly Cloudy,0,7.4,23.9,0,0,0,0,0
3562,40.67,-73.94,2014/06/29 19:51,1404085860,Partly Cloudy,0,0,23.3,0,0,0,0,0
